"Week of June 8 - June 14, 2008",http://papers.nber.org/papers/w14075,Trends in Men's Earnings Volatility: What Does the Panel Study of Income Dynamics Show?,Donggyun Shin and Gary Solon #14075 
"Week of June 8 - June 14, 2008",http://papers.nber.org/papers/w14074,Welfare Payments and Crime,C. Fritz Foley #14074 
"Week of June 8 - June 14, 2008",http://papers.nber.org/papers/w14073,Education and the Age Profile of Literacy into Adulthood,"Elizabeth Cascio, Damon Clark, and Nora Gordon #14073 "
"Week of June 8 - June 14, 2008",http://papers.nber.org/papers/w14072,Firm Heterogeneity and the Structure of U.S. Multinational Activity: An Empirical Analysis,Stephen Yeaple #14072 
"Week of June 8 - June 14, 2008",http://papers.nber.org/papers/w14070,Professional Partnerships and Matching in Obstetrics,"Andrew Epstein, Jonathan D. Ketcham, and Sean Nicholson #14070 "
"Week of June 1 - June 7, 2008",http://papers.nber.org/papers/w14069,International R&D Spillovers and Institutions,"David T. Coe, Elhanan Helpman, and Alexander W. Hoffmaister #14069 "
"Week of June 1 - June 7, 2008",http://papers.nber.org/papers/w14068,Hedge Fund Contagion and Liquidity,"Nicole M. Boyson, Christof W. Stahel, and Rene M. Stulz #14068 "
"Week of June 1 - June 7, 2008",http://papers.nber.org/papers/w14067,On the Role and Design of Dispute Settlement Procedures in International Trade Agreements,Giovanni Maggi and Robert W. Staiger #14067 
"Week of June 1 - June 7, 2008",http://papers.nber.org/papers/w14066,The Back Story of Twentieth-Century Art,David Galenson #14066 
"Week of June 1 - June 7, 2008",http://papers.nber.org/papers/w14065,The Persistence of Teacher-Induced Learning Gains,"Brian A. Jacob, Lars Lefgren, and David Sims #14065 "
"Week of June 1 - June 7, 2008",http://papers.nber.org/papers/w14064,"Schools, Skills, and Synapses",James J. Heckman #14064 
"Week of June 1 - June 7, 2008",http://papers.nber.org/papers/w14063,"The Young, the Old, and the Restless: Demographics and Business Cycle Volatility",Nir Jaimovich and Henry E. Siu #14063 
"Week of June 1 - June 7, 2008",http://papers.nber.org/papers/w14062,Who Benefits from Tax-Advantaged Employee Benefits?: Evidence from University Parking,Michael D. Grubb and Paul Oyer #14062 
"Week of June 1 - June 7, 2008",http://papers.nber.org/papers/w14061,Much Ado About Nothing: American Jobs and the Rise of Service Outsourcing to China and India,Runjuan Liu and Daniel Trefler #14061 
"Week of June 1 - June 7, 2008",http://papers.nber.org/papers/w14060,Firm-Size Distribution and Cross-Country Income Differences,"Laura Alfaro, Andrew Charlton, and Fabio Kanczuk #14060 "
"Week of June 1 - June 7, 2008",http://papers.nber.org/papers/w14059,Liquidation Values and the Credibility of Financial Contract Renegotiation: Evidence from U.S. Airlines,Efraim Benmelech and Nittai K. Bergman #14059 
"Week of June 1 - June 7, 2008",http://papers.nber.org/papers/w14058,"Market Liquidity, Asset Prices and Welfare",Jennifer Huang and Jiang Wang #14058 
"Week of June 1 - June 7, 2008",http://papers.nber.org/papers/w14057,Bringing Science to Market: Commercializing from NIH SBIR Awards,Albert N. Link and Christopher J. Ruhm #14057 
"Week of June 1 - June 7, 2008",http://papers.nber.org/papers/w14056,Big-Think Regionalism: A Critical Survey,Richard Baldwin #14056 
"Week of June 1 - June 7, 2008",http://papers.nber.org/papers/w14055,Asset Allocation and Location over the Life Cycle with Survival-Contingent Payouts,"Wolfram J. Horneff, Raimond H. Maurer, Olivia S. Mitchell, and Michael Z. Stamos #14055 "
"Week of June 1 - June 7, 2008",http://papers.nber.org/papers/w14054,Do Peso Problems Explain the Returns to the Carry Trade?,"A. Craig Burnside, Martin S. Eichenbaum, Isaac Kleshchelski, and Sergio Rebelo #14054 "
"Week of June 1 - June 7, 2008",http://papers.nber.org/papers/w14053,"Health, Stress, and Social Networks: Evidence from Union Army Veterans",Dora L. Costa and Matthew E. Kahn #14053 
"Week of June 1 - June 7, 2008",http://papers.nber.org/papers/w14052,The Macroeconomic Implications of Rising Wage Inequality in the United States,"Jonathan Heathcote, Kjetil Storesletten, and Giovanni L. Violante #14052 "
"Week of June 1 - June 7, 2008",http://papers.nber.org/papers/w14051,A Pragmatic Approach to Capital Account Liberalization,Eswar S. Prasad and Raghuram Rajan #14051 
"Week of June 1 - June 7, 2008",http://papers.nber.org/papers/w14050,Second-Best Institutions,Dani Rodrik #14050 
"Week of June 1 - June 7, 2008",http://papers.nber.org/papers/w14021,The Narrowing Gap in New York City Teacher Qualifications and its Implications for Student Achievement in High-Poverty Schools,"Donald Boyd, Hamilton Lankford, Susanna Loeb, Jonah Rockoff, and James Wyckoff #14021 "
"Week of May 25 - May 31, 2008",http://papers.nber.org/papers/w14049,An Anatomy Of Credit Booms: Evidence From Macro Aggregates And Micro Data,Enrique G. Mendoza and Marco E. Terrones #14049 
"Week of May 25 - May 31, 2008",http://papers.nber.org/papers/w14048,Interpreting the Great Moderation: Changes in the Volatility of Economic Activity at the Macro and Micro Levels,Steven J. Davis and James A. Kahn #14048 
"Week of May 25 - May 31, 2008",http://papers.nber.org/papers/w14047,Fiscal Policy over the Real Business Cycle: A Positive Theory,Marco Battaglini and Stephen Coate #14047 
"Week of May 25 - May 31, 2008",http://papers.nber.org/papers/w14046,Consistent Trade Policy Aggregation,James E. Anderson #14046 
"Week of May 25 - May 31, 2008",http://papers.nber.org/papers/w14045,Does Trade Foster Contract Enforcement?,James E. Anderson #14045 
"Week of May 25 - May 31, 2008",http://papers.nber.org/papers/w14044,Taking the Easy Way Out: How the GED Testing Program Induces Students to Drop Out,"James J. Heckman, Paul A. LaFontaine, and Pedro L. Rodriguez #14044 "
"Week of May 25 - May 31, 2008",http://papers.nber.org/papers/w14043,Crossover Inventions And Knowledge Diffusion Of General Purpose Technologies? Evidence From The Electrical Technology,Shih-tse Lo and Dhanoos Sutthiphisal #14043 
"Week of May 25 - May 31, 2008",http://papers.nber.org/papers/w14042,"Cigarette Taxes and the Transition from Youth to Adult Smoking: Smoking Initiation, Cessation, and Participation","Philip DeCicca, Donald S. Kenkel, and Alan D. Mathios #14042 "
"Week of May 25 - May 31, 2008",http://papers.nber.org/papers/w14041,Effects of Regulation on Drug Launch and Pricing in Interdependent Markets,Patricia M. Danzon and Andrew J. Epstein #14041 
"Week of May 25 - May 31, 2008",http://papers.nber.org/papers/w14040,Bayesian Learning in Social Networks,"Daron Acemoglu, Munther A. Dahleh, Ilan Lobel, and Asuman Ozdaglar #14040 "
"Week of May 25 - May 31, 2008",http://papers.nber.org/papers/w14039,Return Migration as a Channel of Brain Gain,Karin Mayr and Giovanni Peri #14039 
"Week of May 25 - May 31, 2008",http://papers.nber.org/papers/w14038,The Impact of Earnings Disregards on the Behavior of Low Income Families,Jordan D. Matsudaira and Rebecca M. Blank #14038 
"Week of May 25 - May 31, 2008",http://papers.nber.org/papers/w14037,"Health, Human Capital, and African American Migration Before 1910",Trevon D. Logan #14037 
"Week of May 25 - May 31, 2008",http://papers.nber.org/papers/w14036,Who Gentrifies Low-Income Neighborhoods?,"Terra McKinnish, Randall Walsh, and Kirk White #14036 "
"Week of May 25 - May 31, 2008",http://papers.nber.org/papers/w14035,The Own and Social Effects of an Unexpected Income Shock: Evidence from the Dutch Postcode Lottery,"Peter J. Kuhn, Peter Kooreman, Adriaan R. Soetevent, and Arie Kapteyn #14035 "
"Week of May 25 - May 31, 2008",http://papers.nber.org/papers/w14034,"Globalization, Growth and Crises: The View from Latin America",Sebastian Edwards #14034 
"Week of May 25 - May 31, 2008",http://papers.nber.org/papers/w14033,When Does Policy Reform Work? The Case of Central Bank Independence,"Daron Acemoglu, Simon Johnson, Pablo Querubin, and James A. Robinson #14033 "
"Week of May 25 - May 31, 2008",http://papers.nber.org/papers/w14032,Does Your Cohort Matter? Measuring Peer Effects in College Achievement,"Scott E. Carrell, Richard L. Fullerton, and James E. West #14032 "
"Week of May 25 - May 31, 2008",http://papers.nber.org/papers/w14031,"Under the Weather: Health, Schooling, and Economic Consequences of Early-Life Rainfall",Sharon L. Maccini and Dean Yang #14031 
"Week of May 25 - May 31, 2008",http://papers.nber.org/papers/w14030,The Allocative Cost of Price Ceilings in the U.S. Residential Market for Natural Gas,Lucas W. Davis and Lutz Kilian #14030 
"Week of May 25 - May 31, 2008",http://papers.nber.org/papers/w14025,Carbon Motivated Border Tax Adjustments: Old Wine in Green Bottles?,Ben Lockwood and John Whalley #14025 
"Week of May 25 - May 31, 2008",http://papers.nber.org/papers/w14022,Who Leaves? Teacher Attrition and Student Achievement,"Donald Boyd, Pam Grossman, Hamilton Lankford, Susanna Loeb, and James Wyckoff #14022 "
"Week of May 25 - May 31, 2008",http://papers.nber.org/papers/w14018,Hedonic Imputation versus Time Dummy Hedonic Indexes,"Erwin Diewert, Saeed Heravi, and Mick Silver #14018 "
"Week of May 18 - May 24, 2008",http://papers.nber.org/papers/w14029,Government Sponsored versus Private Venture Capital: Canadian Evidence,"James A. Brander, Edward J. Egan, and Thomas F. Hellmann #14029 "
"Week of May 18 - May 24, 2008",http://papers.nber.org/papers/w14028,Fiscal Foresight: Analytics and Econometrics,"Eric M. Leeper, Todd B. Walker, and Shu-Chun Susan Yang #14028 "
"Week of May 18 - May 24, 2008",http://papers.nber.org/papers/w14027,Big Business Stability and Social Welfare,"Kathy Fogel, Randall Morck, and Bernard Yeung #14027 "
"Week of May 18 - May 24, 2008",http://papers.nber.org/papers/w14026,Systemic Sudden Stops: The Relevance Of Balance-Sheet Effects And Financial Integration,"Guillermo A. Calvo, Alejandro Izquierdo, and Luis-Fernando Mejia #14026 "
"Week of May 18 - May 24, 2008",http://papers.nber.org/papers/w14024,China's Growing Economic Activity in Africa,"Hany Besada, Yang Wang, and John Whalley #14024 "
"Week of May 18 - May 24, 2008",http://papers.nber.org/papers/w14023,Assessing the Federal Deduction for State and Local Tax Payments,Gilbert E. Metcalf #14023 
"Week of May 18 - May 24, 2008",http://papers.nber.org/papers/w14020,Measuring the Output and Prices of the Lottery Sector: An Application of Implicit Expected Utility Theory,Kam Yu #14020 
"Week of May 18 - May 24, 2008",http://papers.nber.org/papers/w14019,"Inflation, Monetary Policy and Stock Market Conditions","Michael D. Bordo, Michael J. Dueker, and David C. Wheelock #14019 "
"Week of May 18 - May 24, 2008",http://papers.nber.org/papers/w14017,Understanding International Price Differences Using Barcode Data,Christian Broda and David E. Weinstein #14017 
"Week of May 18 - May 24, 2008",http://papers.nber.org/papers/w14016,Estimation of De Facto Exchange Rate Regimes: Synthesis of the Techniques for Inferring Flexibility and Basket Weights,Jeffrey A. Frankel and Shang-Jin Wei #14016 
"Week of May 18 - May 24, 2008",http://papers.nber.org/papers/w14015,Private Sunspots and Idiosyncratic Investor Sentiment,George-Marios Angeletos #14015 
"Week of May 18 - May 24, 2008",http://papers.nber.org/papers/w14014,Searching for Optimal Inequality/Incentives,Anders Bjorklund and Richard Freeman #14014 
"Week of May 18 - May 24, 2008",http://papers.nber.org/papers/w14013,Liquidity and Market Crashes,Jennifer Huang and Jiang Wang #14013 
"Week of May 18 - May 24, 2008",http://papers.nber.org/papers/w14012,Explaining International Differences in Entrepreneurship: The Role of Individual Characteristics and Regulatory Constraints,Silvia Ardagna and Annamaria Lusardi #14012 
"Week of May 18 - May 24, 2008",http://papers.nber.org/papers/w14011,Air Quality and Early-Life Mortality: Evidence from Indonesia's Wildfires,Seema Jayachandran #14011 
"Week of May 18 - May 24, 2008",http://papers.nber.org/papers/w14010,Is the Obesity Epidemic a Public Health Problem? A Decade of Research on the Economics of Obesity,Tomas Philipson and Richard Posner #14010 
"Week of May 18 - May 24, 2008",http://papers.nber.org/papers/w13997,Obesity and Developmental Functioning Among Children Aged 2-4 Years,John Cawley and C. Katharina Spiess #13997 
"Week of May 11 - May 17, 2008",http://papers.nber.org/papers/w14009,Pharmaceutical innovation and the longevity of Australians: a first look,Frank R. Lichtenberg and Gautier Duflos #14009 
"Week of May 11 - May 17, 2008",http://papers.nber.org/papers/w14008,"Have Newer Cardiovascular Drugs Reduced Hospitalization? Evidence From Longitudinal Country-Level Data on 20 OECD Countries, 1995-2003",Frank R. Lichtenberg #14008 
"Week of May 11 - May 17, 2008",http://papers.nber.org/papers/w14007,Making Sense of the Labor Market Height Premium: Evidence From the British Household Panel Survey,"Anne Case, Christina Paxson, and Mahnaz Islam #14007 "
"Week of May 11 - May 17, 2008",http://papers.nber.org/papers/w14006,The Impact of Employment during School on College Student Academic Performance,Jeffrey S. DeSimone #14006 
"Week of May 11 - May 17, 2008",http://papers.nber.org/papers/w14005,The Globalization of Advanced Art in the Twentieth Century,David Galenson #14005 
"Week of May 11 - May 17, 2008",http://papers.nber.org/papers/w14004,"Religion, Longevity, and Cooperation: The Case of the Craft Guild.",Gary Richardson and Michael McBride #14004 
"Week of May 11 - May 17, 2008",http://papers.nber.org/papers/w14003,An Empirical Test of Taste-based Discrimination Changes in Ethnic Preferences and their Effect on Admissions to the NYSE during World War I,Petra Moser #14003 
"Week of May 11 - May 17, 2008",http://papers.nber.org/papers/w14002,"Identification of Treatment Effects Using Control Functions in Models with Continuous, Endogenous Treatment and Heterogeneous Effects","Jean-Pierre Florens, James J. Heckman, Costas Meghir, and Edward J. Vytlacil #14002 "
"Week of May 11 - May 17, 2008",http://papers.nber.org/papers/w14001,Monetary Non-Neutrality in a Multi-Sector Menu Cost Model,Emi Nakamura and Jon Steinsson #14001 
"Week of May 11 - May 17, 2008",http://papers.nber.org/papers/w14000,When Should Firms Invest in Old Capital?,Boyan Jovanovic #14000 
"Week of May 11 - May 17, 2008",http://papers.nber.org/papers/w13999,Institutions and Behavior: Experimental Evidence on the Effects of Democracy,"Pedro Dal B?, Andrew Foster, and Louis Putterman #13999 "
"Week of May 11 - May 17, 2008",http://papers.nber.org/papers/w13998,Specific Capital and Technological Variety,Boyan Jovanovic and Peter L. Rousseau #13998 
"Week of May 11 - May 17, 2008",http://papers.nber.org/papers/w13996,Minimum Wages and Firm Profitability,"Mirko Draca, Stephen Machin, and John Van Reenen #13996 "
"Week of May 11 - May 17, 2008",http://papers.nber.org/papers/w13995,The Unequal Geographic Burden of Federal Taxation,David Y. Albouy #13995 
"Week of May 11 - May 17, 2008",http://papers.nber.org/papers/w13994,The Non-Cognitive Returns to Class Size,Thomas Dee and Martin West #13994 
"Week of May 11 - May 17, 2008",http://papers.nber.org/papers/w13993,Parental Education and Parental Time With Children,"Jonathan Guryan, Erik Hurst, and Melissa Schettini Kearney #13993 "
"Week of May 11 - May 17, 2008",http://papers.nber.org/papers/w13992,Superpower Interventions and their Consequences for Democracy: An Empirical Inquiry,"William Easterly, Shanker Satyanath, and Daniel Berger #13992 "
"Week of May 11 - May 17, 2008",http://papers.nber.org/papers/w13991,Indexed Regulation,Richard G. Newell and William A. Pizer #13991 
"Week of May 11 - May 17, 2008",http://papers.nber.org/papers/w13990,"Was It Prices, Productivity or Policy? The Timing and Pace of Latin American Industrialization after 1870",Aurora G?mez Galvarriato and Jeffrey G. Williamson #13990 
"Week of May 11 - May 17, 2008",http://papers.nber.org/papers/w13989,Corporate Social Responsibility Through an Economic Lens,"Forest L. Reinhardt, Robert N. Stavins, and Richard H. K. Vietor #13989 "
"Week of May 11 - May 17, 2008",http://papers.nber.org/papers/w13988,Non-Economic Engagement and International Exchange: The Case of Environmental Treaties,Andrew K. Rose and Mark M. Spiegel #13988 
"Week of May 4 - May 10, 2008",http://papers.nber.org/papers/w13987,"Healthy, Wealthy, and Wise Socioeconomic Status, Poor Health in Childhood, and Human Capital Development",Janet Currie #13987 
"Week of May 4 - May 10, 2008",http://papers.nber.org/papers/w13986,The Inflation-Unemployment Trade-Off at Low Inflation,Pierpaolo Benigno and Luca Antonio Ricci #13986 
"Week of May 4 - May 10, 2008",http://papers.nber.org/papers/w13985,Time Spent in Home Production in the 20th Century: New Estimates from Old Data,Valerie A. Ramey #13985 
"Week of May 4 - May 10, 2008",http://papers.nber.org/papers/w13984,When Is Quality of Financial System a Source of Comparative Advantage?,Jiandong Ju and Shang-Jin Wei #13984 
"Week of May 4 - May 10, 2008",http://papers.nber.org/papers/w13983,Technology Capital and the U.S. Current Account,Ellen R. McGrattan and Edward C. Prescott #13983 
"Week of May 4 - May 10, 2008",http://papers.nber.org/papers/w13982,Controversies about the Rise of American Inequality: A Survey,Robert J. Gordon and Ian Dew-Becker #13982 
"Week of May 4 - May 10, 2008",http://papers.nber.org/papers/w13981,Inverse Probability Tilting and Missing Data Problems,"Daniel Egel, Bryan S. Graham, and Cristine Campos de Xavier Pinto #13981 "
"Week of May 4 - May 10, 2008",http://papers.nber.org/papers/w13980,Analysis of U.S. Greenhouse Gas Tax Proposals,"Gilbert E. Metcalf, Sergey Paltsev, John Reilly, Henry Jacoby, and Jennifer F. Holak #13980 "
"Week of May 4 - May 10, 2008",http://papers.nber.org/papers/w13979,Reforming Social Security with Progressive Personal Accounts,John Geanakoplos and Stephen P. Zeldes #13979 
"Week of May 4 - May 10, 2008",http://papers.nber.org/papers/w13978,Will Subprime be a Twin Crisis for the United States?,"Michael P. Dooley, David Folkerts-Landau, and Peter M. Garber #13978 "
"Week of May 4 - May 10, 2008",http://papers.nber.org/papers/w13977,"The American Invasion of Europe: The Long Term Rise in Overseas Travel, 1820-2000","Brandon Dupont, Alka Gandhi, and Thomas J. Weiss #13977 "
"Week of May 4 - May 10, 2008",http://papers.nber.org/papers/w13976,How are Preferences Revealed?,"John Beshears, James J. Choi, David Laibson, and Brigitte C. Madrian #13976 "
"Week of May 4 - May 10, 2008",http://papers.nber.org/papers/w13975,Panel Data Estimates Of The Production Function And Product And Labor Market Imperfections,Sabien Dobbelaere and Jacques Mairesse #13975 
"Week of May 4 - May 10, 2008",http://papers.nber.org/papers/w13974,"Creating Maryland's Paper Money Economy, 1720-1739: The Role of Power, Print, and Markets",Farley Grubb #13974 
"Week of May 4 - May 10, 2008",http://papers.nber.org/papers/w13973,Sell Side School Ties,"Andrea Frazzini, Christopher Malloy, and Lauren Cohen #13973 "
"Week of May 4 - May 10, 2008",http://papers.nber.org/papers/w13972,Minority Self-Employment in the United States and the Impact of Affirmative Action Programs,David G. Blanchflower #13972 
"Week of May 4 - May 10, 2008",http://papers.nber.org/papers/w13971,Hepatitis B Does Not Explain Male-Biased Sex Ratios in China,Emily Oster and Gang Chen #13971 
"Week of May 4 - May 10, 2008",http://papers.nber.org/papers/w13970,Does Stabilizing Inflation Contribute To Stabilizing Economic Activity?,Frederic S. Mishkin #13970 
"Week of May 4 - May 10, 2008",http://papers.nber.org/papers/w13959,"Productivity Growth, Knowledge Flows, and Spillovers","Gustavo Crespi, Chiara Criscuolo, Jonathan E. Haskel, and Matthew Slaughter #13959 "
"Week of May 4 - May 10, 2008",http://papers.nber.org/papers/w13958,Agricultural Trade Reform and Rural Prosperity: Lessons from China,"Jikun Huang, Yu Liu, Will Martin, and Scott Rozelle #13958 "
"Week of April 19 - April 26, 2008",http://papers.nber.org/papers/w13940,Macroeconomic Crises since 1870,Robert J. Barro and Jos F. Ursa #13940 
"Week of April 19 - April 26, 2008",http://papers.nber.org/papers/w13933,Endogenous Variety and the Gains from Trade,"Costas Arkolakis, Svetlana Demidova, Peter J. Klenow, and Andrs Rodrguez-Clare #13933 "
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13969,Too Young to Leave the Nest: The Effects of School Starting Age,"Sandra E. Black, Paul J. Devereux, and Kjell G. Salvanes #13969 "
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13968,National Cultures and Soccer Violence,"Edward Miguel, Sebasti?n M. Saiegh, and Shanker Satyanath #13968 "
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13967,Moral Hazard vs. Liquidity and Optimal Unemployment Insurance,Raj Chetty #13967 
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13966,Optimal Life-Cycle Investing with Flexible Labor Supply: A Welfare Analysis of Life-Cycle Funds,"Francisco J. Gomes, Laurence J. Kotlikoff, and Luis M. Viceira #13966 "
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13965,Pass-Through in Retail and Wholesale,Emi Nakamura #13965 
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13964,Conflict and Deterrence under Strategic Risk,Sylvain Chassang and Gerard Padro i Miquel #13964 
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13963,China's Local Comparative Advantage,James Harrigan and Haiyan Deng #13963 
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13962,Derivatives Markets for Home Prices,Robert J. Shiller #13962 
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13961,Institutions and Contract Enforcement,"Armin Falk, David Huffman, and W. Bentley MacLeod #13961 "
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13960,Contracting in the Shadow of the Law,Surajeet Chakravarty and W. Bentley MacLeod #13960 
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13957,The Inside Scoop: Acceptance and Rejection at the Journal of International Economics,"Ivan Cherkashin, Svetlana Demidova, Susumu Imai, and Kala Krishna #13957 "
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13956,The Struggle for Palestinian Hearts and Minds: Violence and Public Opinion in the Second Intifada,"David A. Jaeger, Esteban F. Klor, Sami H. Miaari, and M. Daniele Paserman #13956 "
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13955,"Competing Liquidities: Corporate Securities, Real Bonds and Bubbles",Emmanuel Farhi and Jean Tirole #13955 
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13954,Neuroeconomics: A Sober (but Hopeful) Appraisal,B. Douglas Bernheim #13954 
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13953,Did Wages Reflect Growth in Productivity?,Martin S. Feldstein #13953 
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13952,Resolving the Global Imbalance: The Dollar and the U.S. Saving Rate,Martin S. Feldstein #13952 
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13951,Beyond Signaling and Human Capital: Education and the Revelation of Ability,"Peter Arcidiacono, Patrick Bayer, and Aurel Hizmo #13951 "
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13950,Trevor Swan And The Neoclassical Growth Model,Robert W. Dimand and Barbara J. Spencer #13950 
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13949,Nonparametric Identification and Estimation in a Generalized Roy Model,"Patrick Bayer, Shakeeb Khan, and Christopher Timmins #13949 "
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13948,"Globalization, Macroeconomic Performance, and Monetary Policy",Frederic S. Mishkin #13948 
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13947,Life Expectancy and Human Capital Investments: Evidence From Maternal Mortality Declines,Seema Jayachandran and Adriana Lleras-Muney #13947 
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13946,The Forgotten History of Domestic Debt,Carmen M. Reinhart and Kenneth S. Rogoff #13946 
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13945,Bribery or Just Desserts? Evidence on the Influence of Congressional Voting Patterns on PAC Contributions from Exogenous Variation in the Sex Mix of Legislator Offspring,Dalton Conley and Brian J. McCabe #13945 
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13944,Do Funds-of-Funds Deserve Their Fees-on-Fees?,"Andrew Ang, Matthew Rhodes-Kropf, and Rui Zhao #13944 "
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13943,A Black Swan in the Money Market,John B. Taylor and John C. Williams #13943 
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13942,Exporting Deflation? Chinese Exports and Japanese Prices,David Weinstein and Christian Broda #13942 
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13941,Consistent Cell Means for Topcoded Incomes in the Public Use March CPS (1976-2007),"Jeff Larrimore, Richard V. Burkhauser, Shuaizhang Feng, and Laura Zayatz #13941 "
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13939,Portraits of the Artist: Personal Visual Art in the Twentieth Century,David W. Galenson #13939 
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13938,The Dynamics of the Transfer and Renewal of Patents,Carlos J. Serrano #13938 
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13937,The Impact of Athletic Performance on Alumni Giving: An Analysis of Micro Data,Jonathan Meer and Harvey S. Rosen #13937 
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13936,The Consequences of Mortgage Credit Expansion: Evidence from the 2007 Mortgage Default Crisis,Atif Mian and Amir Sufi #13936 
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13935,Effect of Employer Access to Criminal History Data on the Labor Market Outcomes of Ex-Offenders and Non-Offenders,Keith Finlay #13935 
"Week of April 13 - April 19, 2008",http://papers.nber.org/papers/w13934,Econometric Causality,James J. Heckman #13934 
"Week of April 5 - April 12, 2008",http://papers.nber.org/papers/w13932,Central Bank Communication and Monetary Policy: A Survey of Theory and Evidence,"Alan S. Blinder, Michael Ehrmann, Marcel Fratzscher, Jakob De Haan , and David-Jan Jansen #13932 "
"Week of April 5 - April 12, 2008",http://papers.nber.org/papers/w13931,Training Disadvantaged Youth in Latin America: Evidence from a Randomized Trial,"Orazio Attanasio, Adriana Kugler, and Costas Meghir #13931 "
"Week of April 5 - April 12, 2008",http://papers.nber.org/papers/w13930,Brand Names Before the Industrial Revolution,Gary Richardson #13930 
"Week of April 5 - April 12, 2008",http://papers.nber.org/papers/w13929,The Retirement Consumption Puzzle: Actual Spending Change in Panel Data,Michael D. Hurd and Susann Rohwedder #13929 
"Week of April 5 - April 12, 2008",http://papers.nber.org/papers/w13928,Is Marriage Always Good for Children? Evidence from Families Affected by Incarceration,Keith Finlay and David Neumark #13928 
"Week of April 5 - April 12, 2008",http://papers.nber.org/papers/w13927,Climate Economics: A Meta-Review and Some Suggestions,Geoffrey Heal #13927 
"Week of April 5 - April 12, 2008",http://papers.nber.org/papers/w13926,Affirmative Action in Education: Evidence From Engineering College Admissions in India,"Marianne Bertrand, Rema Hanna, and Sendhil Mullainathan #13926 "
"Week of March 29 - April 5, 2008",http://papers.nber.org/papers/w13925,Interest Rates and the Exchange Rate: A Non-Monotonic Tale,"Viktoria Hnatkovska, Amartya Lahiri, and Carlos A. Vegh #13925 "
"Week of March 29 - April 5, 2008",http://papers.nber.org/papers/w13924,Inflation and Unemployment in the Long Run,"Aleksander Berentsen, Guido Menzio, and Randall Wright #13924 "
"Week of March 29 - April 5, 2008",http://papers.nber.org/papers/w13923,How Costly is Diversity? Affirmative Action in Light of Gender Differences in Competitiveness,"Muriel Niederle, Carmit Segal, and Lise Vesterlund #13923 "
"Week of March 29 - April 5, 2008",http://papers.nber.org/papers/w13922,Gender Differences in Seeking Challenges: The Role of Institutions,Muriel Niederle and Alexandra H. Yestrumskas #13922 
"Week of March 29 - April 5, 2008",http://papers.nber.org/papers/w13921,Current Account Patterns and National Real Estate Markets,Joshua Aizenman and Yothin Jinjarak #13921 
"Week of March 29 - April 5, 2008",http://papers.nber.org/papers/w13920,"Assessing Job Flows Across Countries: The Role of Industry, Firm Size and Regulationsv","John Haltiwanger, Stefano Scarpetta, and Helena Schweiger #13920 "
"Week of March 29 - April 5, 2008",http://papers.nber.org/papers/w13919,Women's Liberation: What's in It for Men?,Matthias Doepke and Michele Tertilt #13919 
"Week of March 29 - April 5, 2008",http://papers.nber.org/papers/w13918,"The ""Thin Film Of Gold"": Monetary Rules and Policy Credibility In Developing Countries",Niall Ferguson and Moritz Schularick #13918 
"Week of March 29 - April 5, 2008",http://papers.nber.org/papers/w13917,The Effect of Medicare Part D on Pharmaceutical Prices and Utilization,Mark Duggan and Fiona Scott Morton #13917 
"Week of March 29 - April 5, 2008",http://papers.nber.org/papers/w13916,Nearly Optimal Pricing for Multiproduct Firms,"Chenghuan Sean Chu, Phillip Leslie, and Alan Sorensen #13916 "
